name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Уральск, Қазақстан",2023-12-30,1.1,-1,0.5,-2.8,-6.7,-4.5,0,96.4,0.15,100,4.17,"rain,snow",0,13.2,35.3,28.8,230.3,1008.9,96.5,6.1,22.5,1.9,1,,2023-12-30T09:38:48,2023-12-30T17:34:48,0.61,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2023-12-31,2,1,1.3,-2.4,-5.4,-4,0.7,96,2.799,100,4.17,"rain,snow",0,9.7,54,36,207.8,1007.9,100,7.8,19.6,1.8,1,,2023-12-31T09:38:50,2023-12-31T17:35:45,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-01,2,-7.7,-0.6,-3.4,-15.9,-7.2,-2.8,85.5,0,0,0,,0,2,65.1,46.8,255.7,1006,87.4,10,27,2.3,1,,2024-01-01T09:38:48,2024-01-01T17:36:44,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-02,0.1,-11,-6.9,-6.8,-17.6,-12.5,-9.1,84.8,0.82,100,4.17,"rain,snow",0.6,5.2,68.4,46.8,176.6,1016.7,84.8,8.4,21.9,2,1,,2024-01-02T09:38:43,2024-01-02T17:37:47,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-03,1.2,0,0.7,-3.7,-7.9,-5.5,0.5,98.9,18.35,100,8.33,"rain,snow",2.4,8.1,61.2,46.8,175.7,1003.2,95.1,7.4,6.2,0.5,0,,2024-01-03T09:38:34,2024-01-03T17:38:52,0.73,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-04,1,-11.1,-7.5,-3.7,-18.1,-13.8,-9.5,85.7,0.165,100,8.33,snow,0,6.3,33.1,28.8,260.8,1004.5,92.8,9.2,24,2,1,,2024-01-04T09:38:23,2024-01-04T17:40:00,0.75,"Snow, Overcast",Cloudy skies throughout the day with snow.,rain,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-05,-4,-9,-6,-8,-16.9,-11.4,-7.4,89.9,3.511,100,8.33,snow,1.2,6.6,21.2,25.2,43.5,1006.9,98.6,7.6,18.9,1.7,1,,2024-01-05T09:38:08,2024-01-05T17:41:10,0.8,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-06,-4,-7.2,-5.8,-9.2,-13.1,-11.3,-7.3,89.1,6.023,100,4.17,snow,4,10.8,34.2,25.2,3,1011,95.2,7.7,15.5,1.4,1,,2024-01-06T09:37:50,2024-01-06T17:42:23,0.83,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-07,-7,-20.4,-10.6,-12.2,-29.9,-17.5,-12.6,85.1,3.925,100,4.17,snow,0.8,15.9,30.6,28.8,296.5,1013.4,73,7.5,22.5,1.9,1,,2024-01-07T09:37:28,2024-01-07T17:43:38,0.86,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-08,-22,-28,-24.8,-26.5,-37.5,-31.9,-27.4,79.4,0,0,0,,0,17.3,23.8,21.6,321.7,1021.8,66.7,10,52.5,4.5,3,,2024-01-08T09:37:03,2024-01-08T17:44:55,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-09,-15,-25,-20,-18,-33.5,-25,-22.7,79.2,0.413,100,4.17,snow,0.2,18,21.6,18,0.2,1014.9,91.9,9.4,31.1,2.6,2,,2024-01-09T09:36:36,2024-01-09T17:46:15,0.93,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-10,-14.8,-22.2,-17.9,-19.8,-31.2,-25.6,-20.2,82,0.948,100,4.17,snow,0.1,18,33.1,25.2,296.2,1008.9,86.1,8.6,32.5,2.7,2,,2024-01-10T09:36:05,2024-01-10T17:47:36,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-11,-12.9,-31,-23.3,-24.4,-38.6,-31,-25.3,83.6,0.39,100,8.33,snow,0,17.3,56.9,46.8,176.2,1012.7,80.7,5.8,40.6,3.4,2,,2024-01-11T09:35:30,2024-01-11T17:49:00,0,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-12,-2,-20.8,-9.6,-8.9,-26.5,-18.3,-11.7,84.4,1.693,100,8.33,"rain,snow",1.6,16.6,62.3,57.6,210.3,995.7,77.9,6,30.8,2.6,1,,2024-01-12T09:34:53,2024-01-12T17:50:25,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-13,-21,-28,-23.5,-23.2,-36.2,-32.4,-26.2,78.4,0.022,100,4.17,snow,0,15.2,23.8,21.6,256.3,1005.7,42.7,9.9,59.1,5.1,3,,2024-01-13T09:34:13,2024-01-13T17:51:53,0.06,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-14,-20.7,-29,-23.9,-29.2,-39.9,-33.2,-26.8,77.3,0,0,0,,0,15.3,24.8,18,212.7,1020.7,14,10.1,59.7,5.1,3,,2024-01-14T09:33:30,2024-01-14T17:53:22,0.1,Clear,Clear conditions throughout the day.,clear-day,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-15,-13.5,-26,-20.4,-24.2,-38.5,-32,-23.2,78,0,0,0,,0,15.4,54.8,46.8,148.6,1026.1,42.6,7.4,43.5,3.7,2,,2024-01-15T09:32:43,2024-01-15T17:54:53,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-16,-10.2,-16,-12.9,-19.7,-28.7,-24.2,-14.9,84.7,4.663,100,8.33,snow,0.6,16.5,61.2,46.8,154.9,1021.7,88.8,2.6,23,2,1,,2024-01-16T09:31:54,2024-01-16T17:56:25,0.17,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-17,-5.5,-12,-9.9,-11.9,-24.8,-20,-11.9,85.3,2.759,100,4.17,snow,0,16.4,68.2,54,166.2,1016.3,64.3,4.8,30,2.7,2,,2024-01-17T09:31:02,2024-01-17T17:57:59,0.2,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-18,-9,-17.5,-13.1,-9,-23.9,-14.7,-14.5,89.6,0.541,100,4.17,snow,0,19.2,28.1,14.4,171.2,1025.5,87.2,5.2,38.3,3.4,2,,2024-01-18T09:30:07,2024-01-18T17:59:34,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-19,-5,-11.8,-7.6,-5,-18,-13.3,-9.5,86.8,0.451,100,4.17,snow,0,20.1,54,46.8,151.5,1026.5,61.3,6.4,49.4,4.2,2,,2024-01-19T09:29:10,2024-01-19T18:01:11,0.27,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-20,-3.6,-8,-6.1,-11.7,-18.4,-15.3,-8.3,84.7,0.014,100,4.17,snow,0,20.2,55.7,50.4,153.4,1020.8,52.7,7.5,29,2.6,1,,2024-01-20T09:28:09,2024-01-20T18:02:49,0.31,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-21,-1.3,-6.1,-3.5,-6.9,-13.3,-10.7,-4.8,91.1,4.287,100,8.33,snow,1.4,21.1,54.8,46.8,171.9,1018.7,97.6,6.6,17.2,1.4,1,,2024-01-21T09:27:06,2024-01-21T18:04:28,0.34,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-22,-7,-19,-14.4,-13.4,-28.7,-22,-17,80.6,0,0,0,,0,21.8,33.1,25.2,330.7,1033.3,90.5,10.1,49.2,4.2,2,,2024-01-22T09:26:01,2024-01-22T18:06:08,0.38,Overcast,Cloudy skies throughout the day.,cloudy,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-23,-13.4,-22.3,-19,-20.2,-32.4,-27.3,-21.5,80.9,0,0,0,,0,21.8,25.6,21.6,346.5,1037.5,90.1,10.1,56.3,4.8,3,,2024-01-23T09:24:53,2024-01-23T18:07:49,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-24,-11.7,-22.1,-17.6,-12.9,-29.9,-22.2,-20,81.3,0,0,0,,0,22,18.7,14.4,217.1,1031.5,89.8,10.1,58.5,5.1,3,,2024-01-24T09:23:42,2024-01-24T18:09:32,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-25,-10.6,-15,-12.7,-17.5,-24.5,-20.6,-15.5,79.8,0,0,0,,0,22.1,31.7,25.2,186.8,1022.8,97.6,10.1,60.7,5.3,3,,2024-01-25T09:22:29,2024-01-25T18:11:15,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-26,-8.8,-13,-10.7,-15.6,-22.6,-18.7,-13.4,81,0,0,0,,0,22.2,32.4,28.8,151.1,1023.7,93.6,10.1,36.9,3.2,2,,2024-01-26T09:21:13,2024-01-26T18:12:59,0.52,Overcast,Cloudy skies throughout the day.,cloudy,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-27,-8.4,-15.5,-10.9,-13.1,-22.7,-17.7,-13.6,80.8,0,0,0,,0,22,21.6,21.6,111.3,1025,63,10,66.2,5.8,3,,2024-01-27T09:19:55,2024-01-27T18:14:43,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-28,-10.8,-17.4,-14.9,-17.5,-25.2,-22,-17.3,82.4,0,0,0,,0,22,21.6,18,22,1028.9,97,10.1,58.6,5.2,3,,2024-01-28T09:18:35,2024-01-28T18:16:28,0.58,Overcast,Cloudy skies throughout the day.,cloudy,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-29,-10,-19,-15.5,-14.1,-26.3,-20.9,-18.8,76,0,0,0,,0,22.1,20.9,14.4,353.8,1032.5,52.2,10.1,73.5,6.5,3,,2024-01-29T09:17:13,2024-01-29T18:18:14,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-30,-3,-18,-8.1,-9.3,-23.4,-13.8,-9.6,89,0.51,100,4.17,snow,0.8,22.6,40,32.4,249.1,1024.7,92.4,8.5,36.7,3.1,2,,2024-01-30T09:15:48,2024-01-30T18:20:01,0.65,"Snow, Overcast",Cloudy skies throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-01-31,-1,-8,-3.2,-6.3,-13.1,-9.5,-5.3,85.2,0.39,100,4.17,snow,0,24.7,38.2,36,312.1,1021.9,56.7,10,74.9,6.2,3,,2024-01-31T09:14:21,2024-01-31T18:21:48,0.68,"Snow, Partially cloudy",Clearing in the afternoon with morning snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-02-01,-3.7,-15,-8.1,-9.5,-20.3,-14.2,-8.9,93.8,0.227,100,4.17,snow,0.4,25.6,34.6,36,195.8,1018.3,86.2,4.2,41.2,3.6,2,,2024-02-01T09:12:52,2024-02-01T18:23:35,0.72,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-02-02,0.3,-5,-2,-4.3,-13.7,-8,-2.4,97.5,1.112,100,8.33,"rain,snow",1.2,28.8,35.3,36,189.7,1005.1,100,3.9,34.9,3,2,,2024-02-02T09:11:21,2024-02-02T18:25:23,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-02-03,1,-6.4,-2.4,-4.2,-13.1,-8.6,-3.8,90.6,0.037,100,4.17,snow,0,27.7,37.1,28.8,234.6,1003.3,74.5,9.3,74,6.3,3,,2024-02-03T09:09:49,2024-02-03T18:27:11,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-02-04,0.2,-8,-3.9,-6,-14.9,-10.5,-4.5,95.1,0.917,100,4.17,"rain,snow",1.1,27.8,51.1,39.6,195.4,1000,90.2,7.1,39.3,3.4,2,,2024-02-04T09:08:14,2024-02-04T18:28:59,0.81,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-02-05,1,-0.1,0.5,-4.2,-7.3,-5.4,-0.4,93.8,0.673,100,4.17,"rain,snow",0.6,27.9,45.7,39.6,214.7,994.3,96.8,8.7,48.1,4.1,2,,2024-02-05T09:06:37,2024-02-05T18:30:47,0.85,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-02-06,0.4,-4,-0.8,-4.3,-14.1,-7.4,-1.1,97.9,6.702,100,8.33,"rain,snow",2.9,29.3,68.4,57.6,203.1,983.5,98.6,4.8,25.6,2.2,1,,2024-02-06T09:04:59,2024-02-06T18:32:36,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-02-07,-6,-9,-7.8,-15.6,-21.6,-18.6,-10.8,79.2,0.224,100,4.17,snow,0.1,30.3,82.8,64.8,287.4,986.8,59.5,6.3,70.5,6.1,3,,2024-02-07T09:03:18,2024-02-07T18:34:25,0.91,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"35106099999,35108099999,UARR,35107099999"
"Уральск, Қазақстан",2024-02-08,2.4,-9,-1.5,-3.5,-17.5,-8.5,-3.1,89.6,2.376,100,8.33,"rain,snow",1.5,28.2,67.8,46.8,231.2,993,77.8,8.7,47.6,4,2,,2024-02-08T09:01:37,2024-02-08T18:36:14,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"35106099999,35108099999,UARR,35107099999"
